Territorio;Año;Mes;Año_mes;Precio medio;Nombre del Producto;Indicador
Fuerteventura;2021;enero;2021-01;3.28;Calabacines;Precio medio en destino
Fuerteventura;2021;enero;2021-01;1.55;Calabazas;Precio medio en destino
Fuerteventura;2021;enero;2021-01;1.61;Cebollas;Precio medio en destino
Fuerteventura;2021;enero;2021-01;1.58;Coles;Precio medio en destino
Fuerteventura;2021;enero;2021-01;2.91;Coliflores;Precio medio en destino
Fuerteventura;2021;enero;2021-01;9.01;Fresas;Precio medio en destino
Fuerteventura;2021;enero;2021-01;4.90;Judías verdes;Precio medio en destino
Fuerteventura;2021;enero;2021-01;2.65;Lechugas;Precio medio en destino
Fuerteventura;2021;enero;2021-01;1.57;Limones;Precio medio en destino
Fuerteventura;2021;enero;2021-01;2.00;Mandarinas;Precio medio en destino
Fuerteventura;2021;enero;2021-01;1.90;Naranjas;Precio medio en destino
Fuerteventura;2021;enero;2021-01;1.44;Papas;Precio medio en destino
Fuerteventura;2021;enero;2021-01;2.21;Papayas;Precio medio en destino
Fuerteventura;2021;enero;2021-01;1.73;Pepinos;Precio medio en destino
Fuerteventura;2021;enero;2021-01;2.15;Pimientos (Capsicum);Precio medio en destino
Fuerteventura;2021;enero;2021-01;3.88;Pinas de millo;Precio medio en destino
Fuerteventura;2021;enero;2021-01;4.75;Piñas tropicales;Precio medio en destino
Fuerteventura;2021;enero;2021-01;1.81;Plátanos;Precio medio en destino
Fuerteventura;2021;enero;2021-01;2.65;Puerros;Precio medio en destino
Fuerteventura;2021;enero;2021-01;1.01;Sandías;Precio medio en destino
Fuerteventura;2021;enero;2021-01;1.46;Tomates;Precio medio en destino
Fuerteventura;2021;enero;2021-01;2.57;Zanahorias;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;4.97;Aguacates;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;2.22;Batatas y boniatos;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;1.70;Berenjenas;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;3.93;Berros;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;3.53;Brócoli;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;2.53;Calabacines;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;1.58;Calabazas;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;1.32;Cebollas;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;1.48;Coles;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;2.73;Coliflores;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;7.22;Fresas;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;4.85;Judías verdes;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;2.55;Lechugas;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;1.81;Limones;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;2.00;Mandarinas;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;1.75;Naranjas;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;1.58;Papas;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;2.15;Papayas;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;1.70;Pepinos;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;2.10;Pimientos (Capsicum);Precio medio en destino
Fuerteventura;2021;febrero;2021-02;4.70;Pinas de millo;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;4.55;Piñas tropicales;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;1.83;Plátanos;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;2.59;Puerros;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;1.15;Sandías;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;1.47;Tomates;Precio medio en destino
Fuerteventura;2021;febrero;2021-02;1.78;Zanahorias;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;4.82;Aguacates;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;2.26;Batatas y boniatos;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;1.67;Berenjenas;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;3.73;Berros;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;3.87;Brócoli;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;1.60;Calabacines;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;1.63;Calabazas;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;1.56;Cebollas;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;1.56;Coles;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;2.99;Coliflores;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;7.08;Fresas;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;4.22;Judías verdes;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;2.50;Lechugas;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;1.56;Limones;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;1.56;Papas;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;2.36;Papayas;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;1.64;Pepinos;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;2.12;Pimientos (Capsicum);Precio medio en destino
Fuerteventura;2021;marzo;2021-03;4.05;Pinas de millo;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;3.91;Piñas tropicales;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;1.79;Plátanos;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;2.65;Puerros;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;1.97;Sandías;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;1.36;Tomates;Precio medio en destino
Fuerteventura;2021;marzo;2021-03;1.63;Zanahorias;Precio medio en destino
Fuerteventura;2021;abril;2021-04;5.28;Aguacates;Precio medio en destino
Fuerteventura;2021;abril;2021-04;2.38;Batatas y boniatos;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.52;Berenjenas;Precio medio en destino
Fuerteventura;2021;abril;2021-04;3.42;Berros;Precio medio en destino
Fuerteventura;2021;abril;2021-04;3.59;Brócoli;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.85;Bubangos;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.45;Calabacines;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.84;Calabazas;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.70;Cebollas;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.41;Coles;Precio medio en destino
Fuerteventura;2021;abril;2021-04;2.09;Coliflores;Precio medio en destino
Fuerteventura;2021;abril;2021-04;4.89;Fresas;Precio medio en destino
Fuerteventura;2021;abril;2021-04;4.31;Judías verdes;Precio medio en destino
Fuerteventura;2021;abril;2021-04;2.15;Lechugas;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.85;Limones;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.80;Melones;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.40;Papas;Precio medio en destino
Fuerteventura;2021;abril;2021-04;2.68;Papayas;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.67;Pepinos;Precio medio en destino
Fuerteventura;2021;abril;2021-04;3.04;Pimientos (Capsicum);Precio medio en destino
Fuerteventura;2021;abril;2021-04;2.72;Pinas de millo;Precio medio en destino
Fuerteventura;2021;abril;2021-04;3.94;Piñas tropicales;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.80;Plátanos;Precio medio en destino
Fuerteventura;2021;abril;2021-04;2.62;Puerros;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.90;Sandías;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.44;Tomates;Precio medio en destino
Fuerteventura;2021;abril;2021-04;1.96;Zanahorias;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;6.16;Aguacates;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;2.41;Batatas y boniatos;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;1.63;Berenjenas;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;4.26;Berros;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;3.62;Brócoli;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;1.69;Bubangos;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;1.45;Calabacines;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;1.82;Calabazas;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;1.50;Cebollas;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;1.29;Coles;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;2.44;Coliflores;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;4.49;Fresas;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;3.98;Judías verdes;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;2.47;Lechugas;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;1.89;Limones;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;2.28;Melones;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;1.29;Papas;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;2.53;Papayas;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;1.52;Pepinos;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;2.76;Pimientos (Capsicum);Precio medio en destino
Fuerteventura;2021;mayo;2021-05;3.63;Pinas de millo;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;4.26;Piñas tropicales;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;1.83;Plátanos;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;2.67;Puerros;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;1.47;Sandías;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;1.42;Tomates;Precio medio en destino
Fuerteventura;2021;mayo;2021-05;1.90;Zanahorias;Precio medio en destino
Fuerteventura;2021;junio;2021-06;7.02;Aguacates;Precio medio en destino
Fuerteventura;2021;junio;2021-06;2.22;Batatas y boniatos;Precio medio en destino
Fuerteventura;2021;junio;2021-06;1.71;Berenjenas;Precio medio en destino
Fuerteventura;2021;junio;2021-06;3.62;Berros;Precio medio en destino
Fuerteventura;2021;junio;2021-06;3.06;Brócoli;Precio medio en destino
Fuerteventura;2021;junio;2021-06;1.59;Bubangos;Precio medio en destino
Fuerteventura;2021;junio;2021-06;1.64;Calabacines;Precio medio en destino
Fuerteventura;2021;junio;2021-06;1.82;Calabazas;Precio medio en destino
Fuerteventura;2021;junio;2021-06;1.62;Cebollas;Precio medio en destino
Fuerteventura;2021;junio;2021-06;1.34;Coles;Precio medio en destino
Fuerteventura;2021;junio;2021-06;2.10;Coliflores;Precio medio en destino
Fuerteventura;2021;junio;2021-06;4.93;Fresas;Precio medio en destino
Fuerteventura;2021;junio;2021-06;3.84;Judías verdes;Precio medio en destino
Fuerteventura;2021;junio;2021-06;2.54;Lechugas;Precio medio en destino
Fuerteventura;2021;junio;2021-06;1.96;Limones;Precio medio en destino
Fuerteventura;2021;junio;2021-06;1.58;Melones;Precio medio en destino
Fuerteventura;2021;junio;2021-06;1.46;Papas;Precio medio en destino
Fuerteventura;2021;junio;2021-06;2.59;Papayas;Precio medio en destino
Fuerteventura;2021;junio;2021-06;1.92;Pepinos;Precio medio en destino
Fuerteventura;2021;junio;2021-06;2.43;Pimientos (Capsicum);Precio medio en destino
Fuerteventura;2021;junio;2021-06;3.05;Pinas de millo;Precio medio en destino
Fuerteventura;2021;junio;2021-06;4.46;Piñas tropicales;Precio medio en destino
Fuerteventura;2021;junio;2021-06;1.73;Plátanos;Precio medio en destino
Fuerteventura;2021;junio;2021-06;2.86;Puerros;Precio medio en destino
Fuerteventura;2021;junio;2021-06;1.33;Sandías;Precio medio en destino
Fuerteventura;2021;junio;2021-06;1.40;Tomates;Precio medio en destino
Fuerteventura;2021;junio;2021-06;2.07;Zanahorias;Precio medio en destino
Fuerteventura;2021;julio;2021-07;7.70;Aguacates;Precio medio en destino
Fuerteventura;2021;julio;2021-07;2.26;Batatas y boniatos;Precio medio en destino
Fuerteventura;2021;julio;2021-07;1.69;Berenjenas;Precio medio en destino
Fuerteventura;2021;julio;2021-07;4.04;Berros;Precio medio en destino
Fuerteventura;2021;julio;2021-07;3.78;Brócoli;Precio medio en destino
Fuerteventura;2021;julio;2021-07;1.19;Bubangos;Precio medio en destino
Fuerteventura;2021;julio;2021-07;1.60;Calabacines;Precio medio en destino
Fuerteventura;2021;julio;2021-07;1.75;Calabazas;Precio medio en destino
Fuerteventura;2021;julio;2021-07;1.52;Cebollas;Precio medio en destino
Fuerteventura;2021;julio;2021-07;1.31;Coles;Precio medio en destino
Fuerteventura;2021;julio;2021-07;2.16;Coliflores;Precio medio en destino
Fuerteventura;2021;julio;2021-07;7.78;Fresas;Precio medio en destino
Fuerteventura;2021;julio;2021-07;4.65;Judías verdes;Precio medio en destino
Fuerteventura;2021;julio;2021-07;2.59;Lechugas;Precio medio en destino
Fuerteventura;2021;julio;2021-07;1.84;Limones;Precio medio en destino
Fuerteventura;2021;julio;2021-07;6.06;Mangos;Precio medio en destino
Fuerteventura;2021;julio;2021-07;1.89;Melones;Precio medio en destino
Fuerteventura;2021;julio;2021-07;1.63;Papas;Precio medio en destino
Fuerteventura;2021;julio;2021-07;2.44;Papayas;Precio medio en destino
Fuerteventura;2021;julio;2021-07;1.39;Pepinos;Precio medio en destino
Fuerteventura;2021;julio;2021-07;2.37;Pimientos (Capsicum);Precio medio en destino
Fuerteventura;2021;julio;2021-07;3.59;Pinas de millo;Precio medio en destino
Fuerteventura;2021;julio;2021-07;4.09;Piñas tropicales;Precio medio en destino
Fuerteventura;2021;julio;2021-07;1.71;Plátanos;Precio medio en destino
Fuerteventura;2021;julio;2021-07;2.76;Puerros;Precio medio en destino
Fuerteventura;2021;julio;2021-07;1.22;Sandías;Precio medio en destino
Fuerteventura;2021;julio;2021-07;1.52;Tomates;Precio medio en destino
Fuerteventura;2021;julio;2021-07;2.51;Zanahorias;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;9.79;Aguacates;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;2.38;Batatas y boniatos;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;1.78;Berenjenas;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;4.35;Berros;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;4.24;Brócoli;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;1.50;Bubangos;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;1.86;Calabacines;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;1.65;Calabazas;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;1.48;Cebollas;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;1.32;Coles;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;2.47;Coliflores;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;11.30;Fresas;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;5.70;Judías verdes;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;2.53;Lechugas;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;2.03;Limones;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;3.61;Mangos;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;1.60;Melones;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;1.64;Papas;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;2.97;Papayas;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;1.98;Pepinos;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;2.29;Pimientos (Capsicum);Precio medio en destino
Fuerteventura;2021;agosto;2021-08;3.59;Pinas de millo;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;4.07;Piñas tropicales;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;1.86;Plátanos;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;2.89;Puerros;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;1.27;Sandías;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;1.82;Tomates;Precio medio en destino
Fuerteventura;2021;agosto;2021-08;2.47;Zanahorias;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;9.87;Aguacates;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;2.26;Batatas y boniatos;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;1.80;Berenjenas;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;4.16;Berros;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;3.98;Brócoli;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;1.63;Calabacines;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;1.46;Calabazas;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;1.58;Cebollas;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;1.56;Coles;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;2.66;Coliflores;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;14.63;Fresas;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;6.09;Judías verdes;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;2.81;Lechugas;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;1.93;Limones;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;3.86;Mandarinas;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;3.71;Mangos;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;1.88;Melones;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;1.90;Naranjas;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;1.72;Papas;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;2.95;Papayas;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;2.39;Pepinos;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;2.45;Pimientos (Capsicum);Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;3.57;Pinas de millo;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;4.37;Piñas tropicales;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;1.84;Plátanos;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;2.75;Puerros;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;1.26;Sandías;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;1.72;Tomates;Precio medio en destino
Fuerteventura;2021;septiembre;2021-09;2.78;Zanahorias;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;8.41;Aguacates;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;2.20;Batatas y boniatos;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;1.89;Berenjenas;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;5.16;Berros;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;4.35;Brócoli;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;1.48;Bubangos;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;1.86;Calabacines;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;1.55;Calabazas;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;1.64;Cebollas;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;1.77;Coles;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;3.02;Coliflores;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;15.74;Fresas;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;4.91;Judías verdes;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;2.59;Lechugas;Precio medio en destino
Fuerteventura;2021;octubre;2021-10;1.98;Limones;Precio medio en destino
